RUNUP_HT,DIST_FROM_SOURCE,CAUSE_CODE,TS_INTENSITY,DAMAGE_AMOUNT_ORDER
10,40,0,1,1
4,73,0,1,1
3,390,0,1,1
3,291,0,1,1
1,542,0,1,1
1,670,0,1,1
1,716,0,1,1
,31,0,1,1
,39,0,1,1
0.03,255,0,1,1
0.2,67,0,1,1
0.2,110,0,1,1
0.2,169,0,1,1
0.2,219,0,1,1
0.1,114,0,1,1
20,20,0,1,1
20,13,0,1,1
20,71,0,1,1
3,41,0,1,1
3,21,0,1,1
0.55,2,0,1,1
0.2,33,0,1,1
0.32,112,0,1,1
0.63,266,0,1,1
0.93,223,0,1,1
0.58,128,0,1,1
0.25,155,0,1,1
0.35,63,0,1,1
1.5,32,0,1,1
0.08,1448,0,1,1
0.08,2023,0,1,1
0.02,300,0,1,1
0.24,5306,0,1,1
0.06,3394,0,1,1
0.3,5117,0,1,1
0.03,5002,0,1,1
0.05,5000,0,1,1
0.15,4828,0,1,1
0.26,4962,0,1,1
1.5,25,0,1,1
0.05,3775,0,1,1
0.02,3940,0,1,1
0.28,3872,0,1,1
0.08,3987,0,1,1
0.26,2597,0,1,1
0.17,3654,0,1,1
0.1,3647,0,1,1
0.07,7354,0,1,1
0.04,3816,0,1,1
0.26,358,0,1,1
3.6,82,0,1,1
4,62,0,1,1
4,57,0,1,1
1,21,0,1,1
0.09,690,0,1,1
0.05,3615,0,1,1
0.13,363,0,1,1
0.18,689,0,1,1
0.11,1433,0,1,1
0.4,602,0,1,1
0.45,888,0,1,1
1.29,430,0,1,1
0.54,1236,0,1,1
0.64,1540,0,1,1
0.45,2627,0,1,1
0.18,3877,0,1,1
0.83,573,0,1,1
0.38,2001,0,1,1
0.18,2838,0,1,1
0.25,1937,0,1,1
1.25,2273,0,1,1
0.3,1876,0,1,1
0.45,2513,0,1,1
0.15,2536,0,1,1
0.13,5876,0,1,1
0.08,8045,0,1,1
0.2,8277,0,1,1
0.05,7165,0,1,1
0.05,7299,0,1,1
0.08,7758,0,1,1
0.14,7577,0,1,1
0.1,7931,0,1,1
0.05,7148,0,1,1
0.04,7883,0,1,1
0.1,7336,0,1,1
0.04,10994,0,1,1
0.35,9753,0,1,1
0.05,9848,0,1,1
0.06,10086,0,1,1
0.31,9934,0,1,1
0.13,9841,0,1,1
0.06,9853,0,1,1
0.08,12174,0,1,1
0.03,10082,0,1,1
0.11,10253,0,1,1
0.05,11131,0,1,1
0.05,13661,0,1,1
0.06,11652,0,1,1
0.04,10892,0,1,1
0.12,11297,0,1,1
0.02,10812,0,1,1
0.03,9931,0,1,1
0.03,10293,0,1,1
0.03,9414,0,1,1
0.04,8977,0,1,1
0.13,10423,0,1,1
0.16,10298,0,1,1
0.05,11253,0,1,1
0.05,11372,0,1,1
0.1,10509,0,1,1
0.28,9757,0,1,1
0.13,12252,0,1,1
0.05,13326,0,1,1
0.06,13569,0,1,1
0.1,15798,0,1,1
0.1,15706,0,1,1
0.14,15776,0,1,1
0.1,12313,0,1,1
,101,0,1,1
0.5,74,0,1,1
0.5,8,0,1,1
,139,0,1,1
,94,0,1,1
,47,0,1,1
,28,0,1,1
0.3,4,0,1,1
,15,0,1,1
,0,0,1,1
,0,0,1,1
,310,0,1,1
,327,0,1,1
,92,0,1,1
,,0,1,1
5.4,,0,1,1
,0,0,1,1
4.6,0,0,1,1
,30,0,1,1
,0,0,1,1
,0,0,1,1
,26,0,1,1
,17,0,1,1
,0,0,1,1
,844,0,1,1
,37,0,1,1
,326,0,1,1
1.5,21,0,1,1
3,66,0,1,1
,196,0,1,1
,78,0,1,1
0.1,100,0,1,1
,104,0,1,1
0.1,167,0,1,1
,57,0,1,1
0.28,87,0,1,1
,16,0,1,1
,181,0,1,1
,85,0,1,1
0.1,20,0,1,1
,,0,1,1
1.2,,0,1,1
,0,0,1,1
3,0,0,1,1
,35,0,1,1
3,0,0,1,1
,197,0,1,1
5,8108,0,1,1
,2822,0,1,1
0.11,15172,0,1,1
,19,0,1,1
1,78,0,1,1
0.4,112,0,1,1
0.22,8957,0,1,1
0.39,9564,0,1,1
0.91,8904,0,1,1
0.08,9271,0,1,1
0.24,9334,0,1,1
0.26,9208,0,1,1
0.48,9216,0,1,1
0.61,9481,0,1,1
0.64,9210,0,1,1
0.1,9388,0,1,1
0.27,9110,0,1,1
0.6,9263,0,1,1
0.31,9247,0,1,1
0.22,9190,0,1,1
6.71,255,0,1,1
6.2,287,0,1,1
19.96,246,0,1,1
27.86,246,0,1,1
34.85,248,0,1,1
21.56,247,0,1,1
31.91,248,0,1,1
20.08,243,0,1,1
24.86,243,0,1,1
21.57,243,0,1,1
27.66,249,0,1,1
21.97,248,0,1,1
18.46,247,0,1,1
23.83,248,0,1,1
29.98,246,0,1,1
23.51,248,0,1,1
27.28,248,0,1,1
4.82,230,0,1,1
4.24,230,0,1,1
4.4,231,0,1,1
5.1,256,0,1,1
5.92,256,0,1,1
3.02,285,0,1,1
3.15,291,0,1,1
12,257,0,1,1
9,257,0,1,1
4.64,255,0,1,1
4.64,255,0,1,1
4.5,256,0,1,1
4.58,256,0,1,1
4.52,256,0,1,1
4.56,256,0,1,1
4.67,256,0,1,1
4.43,255,0,1,1
4.73,255,0,1,1
5.16,255,0,1,1
5.56,255,0,1,1
5.55,255,0,1,1
5.53,256,0,1,1
5.61,256,0,1,1
4.7,256,0,1,1
4.68,256,0,1,1
4.79,256,0,1,1
5.49,256,0,1,1
3.96,256,0,1,1
5.48,256,0,1,1
5.52,256,0,1,1
5.35,256,0,1,1
5.98,256,0,1,1
5.96,256,0,1,1
6.47,256,0,1,1
6.2,256,0,1,1
5.01,256,0,1,1
7.04,256,0,1,1
6.26,256,0,1,1
6.11,256,0,1,1
6.76,256,0,1,1
6.58,256,0,1,1
6.59,256,0,1,1
6.43,256,0,1,1
5.87,256,0,1,1
6.78,256,0,1,1
12.19,257,0,1,1
6.21,256,0,1,1
5.04,256,0,1,1
6.87,255,0,1,1
4.7,255,0,1,1
7.68,256,0,1,1
7.78,255,0,1,1
7.12,261,0,1,1
6.58,258,0,1,1
12.42,250,0,1,1
18.79,247,0,1,1
20.13,242,0,1,1
17.04,243,0,1,1
29.68,252,0,1,1
17.48,252,0,1,1
32.72,251,0,1,1
15.42,250,0,1,1
18.06,250,0,1,1
34.25,249,0,1,1
28.61,244,0,1,1
20.49,245,0,1,1
20.8,245,0,1,1
21.65,246,0,1,1
24.35,247,0,1,1
25.05,247,0,1,1
28.59,249,0,1,1
16.63,250,0,1,1
12.39,250,0,1,1
29.34,248,0,1,1
30.4,247,0,1,1
15.77,247,0,1,1
20.07,247,0,1,1
0.5,739,0,1,1
5,45,0,1,1
5,32,0,1,1
1,75,0,1,1
0.15,185,0,1,1
0.05,43,0,1,1
0.07,176,0,1,1
0.05,142,0,1,1
0.05,253,0,1,1
0.17,133,0,1,1
,249,0,1,1
0.1,176,0,1,1
0.03,713,0,1,1
0.23,64,0,1,1
0.16,228,0,1,1
0.3,175,0,1,1
0.02,479,0,1,1
0.02,508,0,1,1
0.03,624,0,1,1
0.03,347,0,1,1
0.14,507,0,1,1
0.1,746,0,1,1
0.1,545,0,1,1
0.65,124,0,1,1
0.18,241,0,1,1
0.37,169,0,1,1
0.04,545,0,1,1
0.05,563,0,1,1
0.03,705,0,1,1
,175,0,1,1
15,124,0,1,1
0.02,1653,0,1,1
0.1,157,0,1,1
0.03,328,0,1,1
0.02,159,0,1,1
0.02,873,0,1,1
0.01,841,0,1,1
0.7,907,0,1,1
0.14,15030,0,1,1
0.28,15037,0,1,1
,165,0,1,1
0.5,441,0,1,1
,12,0,1,1
,189,0,1,1
,564,0,1,1
3.5,177,0,1,1
,52,0,1,1
,72,0,1,1
,16997,0,1,1
,17016,0,1,1
,355,0,1,1
,287,0,1,1
,204,0,1,1
,397,0,1,1
,913,0,1,1
,1152,0,1,1
,850,0,1,1
,22,0,1,1
0.58,301,0,1,1
0.06,810,0,1,1
0.06,940,0,1,1
,39,0,1,1
,4,0,1,1
2,2,0,1,1
,394,0,1,1
,463,0,1,1
0.04,1860,0,1,1
0.27,639,0,1,1
,114,0,1,1
2,877,0,1,1
10,332,0,1,1
10,347,0,1,1
0.45,1208,0,1,1
3.7,308,0,1,1
11,248,0,1,1
5.8,243,0,1,1
3,230,0,1,1
0.62,122,0,1,1
,140,0,1,1
,391,0,1,1
3,361,0,1,1
1.5,103,0,1,1
15.2,30,0,1,1
1.4,350,0,1,1
3,494,0,1,1
0.9,644,0,1,1
,37,0,1,1
0.9,701,0,1,1
,153,0,1,1
,418,0,1,1
,323,0,1,1
,403,0,1,1
,297,0,1,1
,323,0,1,1
0.5,38,0,1,1
,2,0,1,1
5,94,0,1,1
,1370,0,1,1
,1396,0,1,1
,1401,0,1,1
,49,0,1,1
,121,0,1,1
,1404,0,1,1
,531,0,1,1
14.3,29,0,1,1
0.3,2264,0,1,1
,215,0,1,1
0.9,1213,0,1,1
0.13,172,0,1,1
0.02,2263,0,1,1
0.05,1481,0,1,1
0.05,1773,0,1,1
0.05,2168,0,1,1
0.1,2274,0,1,1
0.07,2333,0,1,1
0.05,2799,0,1,1
0.05,4483,0,1,1
0.05,3381,0,1,1
0.05,3976,0,1,1
0.1,5539,0,1,1
0.05,5594,0,1,1
0.1,5663,0,1,1
0.05,5646,0,1,1
0.05,5682,0,1,1
0.05,9423,0,1,1
,99,0,1,1
,68,0,1,1
1.5,64,0,1,1
1.03,827,0,1,1
0.1,94,0,1,1
0.8,162,0,1,1
0.1,4578,0,1,1
0.03,2892,0,1,1
,292,0,1,1
4.5,494,0,1,1
0.4,685,0,1,1
2.7,683,0,1,1
4.2,731,0,1,1
5,785,0,1,1
2,926,0,1,1
0.11,826,0,1,1
0.1,434,0,1,1
0.16,327,0,1,1
0.11,150,0,1,1
0.1,212,0,1,1
,174,0,1,1
0.5,40,0,1,1
0.15,2619,0,1,1
0.6,112,0,1,1
1,138,0,1,1
0.1,5019,0,1,1
0.17,194,0,1,1
0.02,91,0,1,1
0.02,65,0,1,1
0.1,758,0,1,1
0.1,208,0,1,1
0.03,5176,0,1,1
0.08,1352,0,1,1
0.03,2172,0,1,1
0.24,6565,0,1,1
0.3,4843,0,1,1
0.6,5237,0,1,1
0.6,5262,0,1,1
0.9,5351,0,1,1
0.9,5272,0,1,1
1.2,5282,0,1,1
0.04,1238,0,1,1
0.01,1009,0,1,1
0.01,1080,0,1,1
0.02,928,0,1,1
0.02,1008,0,1,1
0.03,1528,0,1,1
0.7,3180,0,1,1
0.08,4026,0,1,1
0.09,1335,0,1,1
0.04,1577,0,1,1
0.01,7329,0,1,1
0.07,8062,0,1,1
0.23,947,0,1,1
0.1,1096,0,1,1
0.4,1773,0,1,1
3.8,108,0,1,1
0.9,962,0,1,1
3.7,304,0,1,1
0.15,544,0,1,1
0.1,336,0,1,1
0.04,1457,0,1,1
0.03,1046,0,1,1
0.06,3298,0,1,1
0.06,4115,0,1,1
0.03,3894,0,1,1
0.33,3999,0,1,1
0.22,4182,0,1,1
0.09,3766,0,1,1
0.05,4289,0,1,1
0.11,4305,0,1,1
0.05,4446,0,1,1
0.04,5907,0,1,1
0.04,13215,0,1,1
0.15,13723,0,1,1
0.05,14169,0,1,1
0.04,14914,0,1,1
0.04,14638,0,1,1
0.03,2802,0,1,1
1.1,3893,0,1,1
,128,0,1,1
24.38,0,0,1,1
,138,0,1,1
12,23,0,1,1
0.6,303,0,1,1
,,0,1,1
0.03,,0,1,1
,199,0,1,1
,66,0,1,1
,545,0,1,1
,1593,0,1,1
,529,0,1,1
6.1,188,0,1,1
0.61,803,0,1,1
,255,0,1,1
30.48,171,0,1,1
1.2,1152,0,1,1
9.1,456,0,1,1
0.9,812,0,1,1
4.8,456,0,1,1
2.1,707,0,1,1
5.8,704,0,1,1
7.6,18,0,1,1
12,56,0,1,1
,544,0,1,1
34.5,74,0,1,1
,190,0,1,1
3,875,0,1,1
3,296,0,1,1
3.35,287,0,1,1
3,701,0,1,1
4.1,55,0,1,1
,211,0,1,1
0.9,1012,0,1,1
0.04,584,0,1,1
2.74,32,0,1,1
0.91,2939,0,1,1
,3069,0,1,1
,3539,0,1,1
,3850,0,1,1
,4076,0,1,1
3,3532,0,1,1
3,4412,0,1,1
3.1,4460,0,1,1
,3781,0,1,1
0.3,644,0,1,1
1.8,4412,0,1,1
1.2,4455,0,1,1
0.15,89,0,1,1
0.4,87,0,1,1
1.2,15,0,1,1
1,6,0,1,1
,403,0,1,1
0.3,241,0,1,1
0.61,247,0,1,1
,325,0,1,1
1.82,416,0,1,1
0.55,356,0,1,1
0.5,1636,0,1,1
0.18,1062,0,1,1
0.23,1445,0,1,1
0.2,680,0,1,1
1.15,13,0,1,1
0.02,15493,0,1,1
0.76,12442,0,1,1
0.05,9136,0,1,1
0.1,10658,0,1,1
0.08,7654,0,1,1
3,415,0,1,1
,36,0,1,1
,1,0,1,1
,2,0,1,1
2.22,11260,0,1,1
0.21,12573,0,1,1
1,11845,0,1,1
1.22,11776,0,1,1
,14026,0,1,1
0.61,11957,0,1,1
3,10720,0,1,1
2.7,11179,0,1,1
1,17,0,1,1
1,22,0,1,1
0.07,5322,0,1,1
0.28,11630,0,1,1
0.24,12413,0,1,1
0.35,15259,0,1,1
0.15,2423,0,1,1
0.2,19331,0,1,1
,3202,0,1,1
,4782,0,1,1
0.07,1959,0,1,1
,50,0,1,1
,45,0,1,1
,55,0,1,1
,381,0,1,1
3,35,0,1,1
,50,0,1,1
,37,0,1,1
,28,0,1,1
,71,0,1,1
,75,0,1,1
3,88,0,1,1
3,25,0,1,1
,33,0,1,1
,36,0,1,1
,22,0,1,1
,21,0,1,1
,25,0,1,1
,30,0,1,1
4,3,0,1,1
,61,0,1,1
0.46,75,0,1,1
0.6,88,0,1,1
0.7,22,0,1,1
,,0,1,1
,175,0,1,1
,,0,1,1
0.1,5296,0,1,1
0.1,4977,0,1,1
0.25,265,0,1,1
0.02,409,0,1,1
0.02,407,0,1,1
0.1,7931,0,1,1
3.6,6164,0,1,1
1.2,5603,0,1,1
1.2,5577,0,1,1
15.24,1478,0,1,1
12.19,2581,0,1,1
,3585,0,1,1
0.23,560,0,1,1
0.06,3595,0,1,1
0.46,3596,0,1,1
8.5,3769,0,1,1
,4416,0,1,1
,6,0,1,1
4.6,22,0,1,1
,98,0,1,1
30,126,0,1,1
5,62,0,1,1
18.29,4,0,1,1
22.8,547,0,1,1
,300,0,1,1
19,480,0,1,1
0.46,2184,0,1,1
,3225,0,1,1
3.6,3040,0,1,1
0.6,4610,0,1,1
6.1,3495,0,1,1
5.5,3496,0,1,1
11.6,3502,0,1,1
10.7,3503,0,1,1
10.4,3504,0,1,1
7.3,3505,0,1,1
5.2,3511,0,1,1
3.7,3493,0,1,1
3,3490,0,1,1
6.4,3489,0,1,1
9.1,3488,0,1,1
7.3,3488,0,1,1
2.7,3488,0,1,1
4.3,3488,0,1,1
7,3489,0,1,1
9.8,3488,0,1,1
7.9,3488,0,1,1
10.4,3488,0,1,1
8.5,3489,0,1,1
6.7,3489,0,1,1
8.2,3489,0,1,1
7.3,3490,0,1,1
4.6,3490,0,1,1
8.5,3490,0,1,1
3,3490,0,1,1
4.3,3490,0,1,1
2.7,3490,0,1,1
3.7,3490,0,1,1
7.3,3488,0,1,1
3.7,3489,0,1,1
5.8,3489,0,1,1
4.3,3489,0,1,1
6.7,3490,0,1,1
6.1,3490,0,1,1
13.7,3489,0,1,1
9.1,3490,0,1,1
9.8,3491,0,1,1
11.6,3491,0,1,1
13.7,3493,0,1,1
8.5,3499,0,1,1
5.2,3499,0,1,1
4,3497,0,1,1
4.9,3496,0,1,1
8.5,3503,0,1,1
5.5,3505,0,1,1
7.6,3506,0,1,1
3.7,3507,0,1,1
3.7,3509,0,1,1
4.6,3512,0,1,1
4,3516,0,1,1
5.5,3520,0,1,1
9.8,3517,0,1,1
7.6,3517,0,1,1
12.2,3517,0,1,1
4.3,3519,0,1,1
2.1,3520,0,1,1
2.4,3527,0,1,1
3,3526,0,1,1
5.5,3526,0,1,1
4.6,3525,0,1,1
2.4,3524,0,1,1
1.8,3523,0,1,1
2.7,3521,0,1,1
3.4,3519,0,1,1
3.7,3518,0,1,1
2.4,3517,0,1,1
3,3516,0,1,1
4.9,3515,0,1,1
4.6,3533,0,1,1
8.5,3517,0,1,1
8.8,3518,0,1,1
10.4,3518,0,1,1
7,3519,0,1,1
11.6,3519,0,1,1
16.2,3520,0,1,1
5.8,3521,0,1,1
5.8,3521,0,1,1
5.2,3521,0,1,1
4,3521,0,1,1
4.3,3522,0,1,1
6.1,3523,0,1,1
6.7,3523,0,1,1
7.6,3525,0,1,1
8.5,3529,0,1,1
4.9,3535,0,1,1
4.3,3532,0,1,1
3.4,3543,0,1,1
2.9,3544,0,1,1
3.4,3544,0,1,1
4.3,3544,0,1,1
4.6,3544,0,1,1
6.1,3544,0,1,1
3,3544,0,1,1
4.9,3550,0,1,1
3,3549,0,1,1
3,3548,0,1,1
4.1,3545,0,1,1
3.4,3546,0,1,1
2.4,3550,0,1,1
0.3,3553,0,1,1
2.4,3554,0,1,1
3.7,3553,0,1,1
4.6,3551,0,1,1
3,3553,0,1,1
2.1,3554,0,1,1
2.1,3558,0,1,1
2.1,3559,0,1,1
2.4,3559,0,1,1
2.7,3557,0,1,1
2.4,3556,0,1,1
2.7,3556,0,1,1
2.7,3555,0,1,1
2.7,3554,0,1,1
3,3552,0,1,1
2.4,3552,0,1,1
2.4,3551,0,1,1
2.7,3551,0,1,1
2.4,3550,0,1,1
3.4,3548,0,1,1
3,3546,0,1,1
0.9,3543,0,1,1
2.1,3539,0,1,1
1.8,4412,0,1,1
3,4412,0,1,1
1.8,4412,0,1,1
0.9,4422,0,1,1
1.2,4427,0,1,1
4.3,3588,0,1,1
4.3,3586,0,1,1
5.5,3584,0,1,1
3.4,3584,0,1,1
6.7,3584,0,1,1
3.7,3582,0,1,1
5.2,3581,0,1,1
4.6,3578,0,1,1
4.3,3576,0,1,1
4.9,3575,0,1,1
10.4,3574,0,1,1
5.2,3573,0,1,1
10.7,3571,0,1,1
10.4,3571,0,1,1
7.6,3570,0,1,1
9.4,3570,0,1,1
6.1,3571,0,1,1
4,3571,0,1,1
4.3,3571,0,1,1
3.7,3571,0,1,1
4.3,3571,0,1,1
3.4,3571,0,1,1
2.4,3571,0,1,1
3.4,3571,0,1,1
3,3570,0,1,1
5.8,3568,0,1,1
5.2,3567,0,1,1
4.3,3567,0,1,1
4.3,3565,0,1,1
7,3562,0,1,1
5.8,3560,0,1,1
6.1,3559,0,1,1
6.4,3558,0,1,1
6.4,3561,0,1,1
8.2,3563,0,1,1
4,3564,0,1,1
4,3566,0,1,1
4.3,3567,0,1,1
2.7,3567,0,1,1
3,3570,0,1,1
3.7,3574,0,1,1
2.1,3577,0,1,1
1.2,3576,0,1,1
5.2,3577,0,1,1
3.7,3578,0,1,1
3,3579,0,1,1
1.2,3580,0,1,1
1.2,3582,0,1,1
0.3,3584,0,1,1
0.3,3586,0,1,1
0.3,3589,0,1,1
0.6,3594,0,1,1
0.6,3593,0,1,1
0.6,3591,0,1,1
1.5,3590,0,1,1
3.4,3589,0,1,1
5.8,3588,0,1,1
6.7,3589,0,1,1
6.4,3589,0,1,1
5.2,3591,0,1,1
3.4,3592,0,1,1
0.9,3593,0,1,1
1.5,3595,0,1,1
1.8,3596,0,1,1
2.1,3598,0,1,1
2.4,3601,0,1,1
6.1,3605,0,1,1
11.3,3606,0,1,1
4.6,3608,0,1,1
7,3609,0,1,1
9.4,3609,0,1,1
3.4,3610,0,1,1
1.2,3609,0,1,1
1.5,3609,0,1,1
3.7,3611,0,1,1
2.7,3608,0,1,1
1.8,3605,0,1,1
0.9,3602,0,1,1
0.1,3595,0,1,1
0.5,3596,0,1,1
0.9,3603,0,1,1
3.7,3601,0,1,1
3.7,3596,0,1,1
4.9,3594,0,1,1
6.1,3594,0,1,1
5.8,3592,0,1,1
4.9,3591,0,1,1
3.7,3590,0,1,1
2.1,3635,0,1,1
4,3635,0,1,1
7,3633,0,1,1
7.6,3632,0,1,1
6.1,3629,0,1,1
0.1,,0,1,1
0.1,7979,0,1,1
,,0,1,1
,,0,1,1
,,0,1,1
,,0,1,1
,37,0,1,1
,,0,1,1
4.8,,0,1,1
,,0,1,1
0.17,8944,0,1,1
4.3,10992,0,1,1
3,11189,0,1,1
,9884,0,1,1
2.4,11202,0,1,1
2.1,11199,0,1,1
2.9,11197,0,1,1
2,11196,0,1,1
4.1,11195,0,1,1
2.9,11195,0,1,1
1.7,11194,0,1,1
2.9,11193,0,1,1
1.7,11192,0,1,1
2.9,11191,0,1,1
1.7,11191,0,1,1
2.6,11189,0,1,1
2.7,11189,0,1,1
2.3,11189,0,1,1
0.6,11187,0,1,1
1.2,11187,0,1,1
1.1,11186,0,1,1
1.5,11185,0,1,1
1.8,11184,0,1,1
1.7,11184,0,1,1
1.2,11180,0,1,1
1.8,11175,0,1,1
1.8,11174,0,1,1
1.8,11166,0,1,1
1.8,11167,0,1,1
1.7,11167,0,1,1
1.8,11169,0,1,1
1.8,11170,0,1,1
2.7,11166,0,1,1
2.1,11165,0,1,1
1.8,11165,0,1,1
1.4,11165,0,1,1
2.1,11165,0,1,1
1.8,11165,0,1,1
2.1,11165,0,1,1
2.1,11165,0,1,1
2.1,11164,0,1,1
2.7,11164,0,1,1
1.5,11165,0,1,1
2.1,11161,0,1,1
2,11161,0,1,1
2.3,11164,0,1,1
1.8,11159,0,1,1
1.8,11160,0,1,1
1.4,11160,0,1,1
1.7,11160,0,1,1
3.4,11160,0,1,1
3,11161,0,1,1
1.5,11163,0,1,1
0.8,11164,0,1,1
1.5,11165,0,1,1
1.5,11166,0,1,1
2.4,11167,0,1,1
3.4,11171,0,1,1
4.3,11174,0,1,1
2.3,11176,0,1,1
2.7,11176,0,1,1
1.8,11176,0,1,1
2.4,11177,0,1,1
3,11178,0,1,1
2.7,11179,0,1,1
2.3,11180,0,1,1
1.7,11180,0,1,1
2.7,11181,0,1,1
3,11182,0,1,1
3.5,11182,0,1,1
3.2,11183,0,1,1
2.9,11186,0,1,1
2,11186,0,1,1
2.9,11189,0,1,1
3,11190,0,1,1
2.6,11190,0,1,1
2,11192,0,1,1
1.8,141,0,1,1
,111,0,1,1
,127,0,1,1
,106,0,1,1
,24,0,1,1
,113,0,1,1
,2635,0,1,1
0.3,1734,0,1,1
,3817,0,1,1
0.12,2450,0,1,1
,4010,0,1,1
,23,0,1,1
,7,0,1,1
,0,0,1,1
,45,0,1,1
,268,0,1,1
,306,0,1,1
,491,0,1,1
1.8,338,0,1,1
,338,0,1,1
,1234,0,1,1
,1570,0,1,1
,660,0,1,1
,340,0,1,1
,967,0,1,1
,1030,0,1,1
,1141,0,1,1
,1324,0,1,1
,1212,0,1,1
,1202,0,1,1
1.52,0,0,1,1
2.74,0,0,1,1
4,4969,0,1,1
5.2,4965,0,1,1
2.4,4961,0,1,1
3.4,4958,0,1,1
2.4,4957,0,1,1
4.6,4955,0,1,1
3,4953,0,1,1
2.4,4950,0,1,1
2.1,4950,0,1,1
2.4,4950,0,1,1
2.4,4951,0,1,1
3.4,4952,0,1,1
4.6,4953,0,1,1
2.7,4955,0,1,1
4.6,4958,0,1,1
4.6,4959,0,1,1
5.2,4958,0,1,1
4,4958,0,1,1
6.1,4957,0,1,1
2.1,4957,0,1,1
4,4955,0,1,1
3,4954,0,1,1
1.2,4956,0,1,1
2.7,4959,0,1,1
1.8,4961,0,1,1
2.7,4964,0,1,1
1.8,4968,0,1,1
3.4,4970,0,1,1
1.8,4973,0,1,1
3.4,4974,0,1,1
2.1,4976,0,1,1
2.4,4976,0,1,1
1.2,4977,0,1,1
1.5,4978,0,1,1
1.5,4980,0,1,1
1.5,4982,0,1,1
0.3,4983,0,1,1
0.3,4985,0,1,1
0.3,4989,0,1,1
1.8,4991,0,1,1
2.7,4993,0,1,1
1.8,4998,0,1,1
2.4,5005,0,1,1
3,5011,0,1,1
2.1,5012,0,1,1
2.1,5012,0,1,1
1.5,5012,0,1,1
0.6,5010,0,1,1
0.9,5009,0,1,1
1.5,5008,0,1,1
1.5,5000,0,1,1
0.9,4993,0,1,1
1.5,4990,0,1,1
1.8,4980,0,1,1
0.9,4978,0,1,1
3,4974,0,1,1
1.8,4972,0,1,1
1.2,5118,0,1,1
2.7,5310,0,1,1
3.4,5310,0,1,1
2.7,5310,0,1,1
3.4,5310,0,1,1
3.7,5310,0,1,1
2.7,5310,0,1,1
2.7,5310,0,1,1
2.4,5310,0,1,1
3.4,5310,0,1,1
2.4,5310,0,1,1
1.2,5310,0,1,1
1.5,5310,0,1,1
1.5,5310,0,1,1
0.9,5350,0,1,1
1.2,5292,0,1,1
1.2,5282,0,1,1
0.9,5271,0,1,1
0.6,5264,0,1,1
0.6,5236,0,1,1
0.6,5000,0,1,1
11.9,3626,0,1,1
7.9,3624,0,1,1
11,3623,0,1,1
11,3624,0,1,1
13.4,3624,0,1,1
13.4,3628,0,1,1
9.8,3628,0,1,1
7.6,3627,0,1,1
8.5,3627,0,1,1
2.7,3625,0,1,1
6.1,3625,0,1,1
0.6,3636,0,1,1
0.6,3638,0,1,1
1.2,3641,0,1,1
1.2,3644,0,1,1
2.1,3624,0,1,1
2.7,3626,0,1,1
5.5,3627,0,1,1
11.3,3629,0,1,1
8.5,3629,0,1,1
12.5,3629,0,1,1
16.5,3630,0,1,1
8.5,3631,0,1,1
12.5,3631,0,1,1
11.3,3631,0,1,1
10.1,3631,0,1,1
9.4,3633,0,1,1
10.7,3637,0,1,1
11.9,3637,0,1,1
10.4,3637,0,1,1
5.5,3638,0,1,1
8.2,3639,0,1,1
5.2,3639,0,1,1
3.7,3639,0,1,1
4,3640,0,1,1
3.4,3640,0,1,1
2.1,3640,0,1,1
3.4,3640,0,1,1
2.4,3640,0,1,1
2.1,3640,0,1,1
2.1,3641,0,1,1
1.5,3641,0,1,1
1.5,3642,0,1,1
2.1,3642,0,1,1
1.2,3642,0,1,1
1.8,3643,0,1,1
1.5,3643,0,1,1
1.2,3643,0,1,1
1.2,3643,0,1,1
2.1,3678,0,1,1
2.1,3672,0,1,1
3.4,3668,0,1,1
2.1,3666,0,1,1
3.7,3664,0,1,1
3.7,3661,0,1,1
3,3659,0,1,1
3.7,3659,0,1,1
4.9,3659,0,1,1
4.3,3657,0,1,1
4.3,3656,0,1,1
6.1,3655,0,1,1
7.3,3654,0,1,1
8.2,3651,0,1,1
7.6,3651,0,1,1
6.4,3651,0,1,1
7.3,3650,0,1,1
7.3,3649,0,1,1
6.7,3650,0,1,1
9.4,3653,0,1,1
7,3659,0,1,1
6.1,3663,0,1,1
5.2,3665,0,1,1
3.7,3665,0,1,1
6.7,3665,0,1,1
8.5,3665,0,1,1
6.4,3664,0,1,1
6.1,3664,0,1,1
5.2,3664,0,1,1
4.6,3663,0,1,1
7.3,3662,0,1,1
8.5,3662,0,1,1
3.7,3673,0,1,1
5.2,3673,0,1,1
4.9,3673,0,1,1
9.1,3678,0,1,1
7,3683,0,1,1
4,3687,0,1,1
6.4,3690,0,1,1
7,3691,0,1,1
7.3,3693,0,1,1
4.9,3698,0,1,1
6.4,3699,0,1,1
3,3699,0,1,1
4,3699,0,1,1
2.7,3696,0,1,1
3.4,3693,0,1,1
2.1,3689,0,1,1
2.1,3684,0,1,1
2.7,3678,0,1,1
2.4,3677,0,1,1
2.7,3676,0,1,1
3.4,3676,0,1,1
1.5,3673,0,1,1
2.1,3673,0,1,1
3,3673,0,1,1
4.3,3751,0,1,1
4.6,3745,0,1,1
6.1,3743,0,1,1
5.5,3743,0,1,1
3,3746,0,1,1
8.2,3747,0,1,1
12.2,3750,0,1,1
10.4,3750,0,1,1
16.8,3751,0,1,1
